Date,Open,High,Low,Close,Adj Close,Volume,3MA,5MA
2006.3.30,12640,12680,12360,12460,9666.430664,14663350,12513.33333,12444
2006.3.31,12400,12600,12360,12600,9775.043945,20635450,12526.66667,12528
2006.4.3,12720,12960,12640,12880,9992.267578,20549650,12646.66667,12604
2006.4.4,12920,13120,12860,13060,10131.91016,19369350,12846.66667,12704
2006.4.5,13100,13220,12900,12980,10069.84863,12634700,12973.33333,12796
2006.4.6,13180,13320,13060,13160,10209.49121,22420200,13066.66667,12936
2006.4.7,13160,13200,12960,13080,10147.42481,17596300,13073.33333,13032
2006.4.10,12900,12980,12740,12840,9961.237305,20369150,13026.66667,13024
2006.4.11,12740,12800,12520,12700,9852.623047,15767900,12873.33333,12952
2006.4.12,12640,12660,12520,12600,9775.043945,12271800,12713.33333,12876
2006.4.13,12520,12760,12500,12740,9883.654297,21813050,12680,12792
2006.4.14,12760,13280,12700,13120,10178.45996,32653200,12820,12800
2006.4.17,13200,13220,12900,12980,10069.84863,13798350,12946.66667,12828
2006.4.18,12960,13200,12880,13160,10209.49121,20338250,13086.66667,12920
2006.4.19,13460,13500,13260,13300,10318.10156,21183350,13146.66667,13060
2006.4.20,13300,13440,13220,13260,10287.07129,17605300,13240,13164
2006.4.21,13400,13940,13340,13800,10705.99805,40474150,13453.33333,13300
2006.4.24,13800,13800,13400,13460,10442.22852,31490750,13506.66667,13396
2006.4.25,13160,13440,13060,13200,10240.51953,28671400,13486.66667,13404
2006.4.26,13200,13360,13080,13360,10364.65137,22000500,13340,13416
2006.4.27,13360,13400,13160,13280,10302.58594,19383250,13280,13420
2006.4.28,13240,13240,12860,12880,9992.267578,27901900,13173.33333,13236
2006.5.2,12880,13020,12640,12980,10069.84863,27714750,13046.66667,13140
2006.5.3,12980,13120,12780,12780,9914.688477,21147150,12880,13056
2006.5.4,12780,12940,12700,12920,10023.29688,17803750,12893.33333,12968
2006.5.8,13100,13240,13020,13100,10162.94141,17595050,12933.33333,12932
2006.5.9,13160,13360,13140,13220,10256.03906,18637850,13080,13000
2006.5.10,13220,13300,13040,13100,10162.94141,17858600,13140,13024
2006.5.11,13140,13260,13060,13260,10287.07129,18471150,13193.33333,13120
2006.5.12,13200,13200,12820,13080,10147.42481,24975900,13146.66667,13152
2006.5.15,12920,13000,12780,13000,10085.36328,28216750,13113.33333,13132
2006.5.16,12960,13000,12740,12820,9945.719727,22209700,12966.66667,13052
2006.5.17,12840,13200,12840,13100,10162.94141,22440100,12973.33333,13052
2006.5.18,12760,12880,12660,12820,9945.719727,22060000,12913.33333,12964
2006.5.19,12840,12880,12620,12760,9899.170898,20910000,12893.33333,12900
2006.5.22,12840,12880,12620,12760,9899.170898,22223550,12780,12852
2006.5.23,12300,12660,12220,12600,9775.043945,29837200,12706.66667,12808
2006.5.24,12600,12680,12300,12600,9775.043945,27036100,12653.33333,12708
2006.5.25,12580,12620,12300,12300,9542.304688,24470000,12500,12604
2006.5.26,12520,12640,12340,12420,9635.400391,23180950,12440,12536
2006.5.29,12440,12540,12400,12440,9650.916992,14920000,12386.66667,12472
2006.5.30,12440,12480,12240,12260,9511.271484,20915300,12373.33333,12404
2006.5.31,12440,12540,12400,12440,9650.916992,15162550,12380,12372
2006.6.1,12140,12320,12020,12120,9402.661133,29650600,12273.33333,12336
2006.6.2,12220,12360,12120,12280,9526.786133,19403200,12280,12308
2006.6.5,12360,12380,12200,12260,9511.271484,15993450,12220,12272
2006.6.7,11920,12100,11920,12000,9309.5625,30545950,12180,12220
2006.6.8,11980,11980,11500,11540,8952.698242,41207100,11933.33333,12040
2006.6.9,11560,11660,11460,11500,8921.666992,30558000,11680,11916
2006.6.12,11520,11520,11260,11480,8906.150391,21498400,11506.66667,11756
2006.6.13,11200,11220,10960,10980,8518.253906,41305250,11320,11500
2006.6.14,10880,11220,10820,11060,8580.31543,32644700,11173.33333,11312
2006.6.15,11280,11280,11060,11100,8611.347656,18344000,11046.66667,11224
2006.6.16,11520,11540,11300,11420,8859.602539,28129000,11193.33333,11208
2006.6.19,11420,11520,11220,11300,8766.505859,20069800,11273.33333,11172
2006.6.20,11260,11320,11040,11120,8626.864258,19583950,11280,11200
2006.6.21,11120,11280,11100,11140,8642.37793,13499300,11186.66667,11216
2006.6.22,11300,11440,11200,11320,8782.021484,22982200,11193.33333,11260
2006.6.23,11300,11420,11220,11360,8813.053711,14896500,11273.33333,11248
2006.6.26,11400,11700,11400,11640,9030.28125,22351250,11440,11316
2006.6.27,11700,11800,11660,11660,9045.794922,15767750,11553.33333,11424
2006.6.28,11500,11600,11420,11600,8999.246094,18377100,11633.33333,11516
2006.6.29,11700,11840,11680,11800,9162.304688,15998850,11686.66667,11612
2006.6.30,12140,12180,12040,12060,9364.185547,29176450,11820,11752
2006.7.3,12140,12220,12080,12100,9395.242188,12593400,11986.66667,11844
2006.7.4,12220,12240,12020,12020,9333.128906,9270000,12060,11916
2006.7.5,11700,12100,11700,12060,9364.185547,13375000,12060,12008
2006.7.6,11860,12000,11800,11960,9286.539063,17500000,12013.33333,12040
2006.7.7,12020,12120,12000,12020,9333.128906,14365000,12013.33333,12032
2006.7.10,11880,12140,11780,12120,9410.773438,17315000,12033.33333,12036
2006.7.11,11880,12240,11880,12160,9441.830078,16385000,12100,12064
2006.7.12,12120,12240,11980,12160,9441.830078,23300000,12146.66667,12084
2006.7.13,12000,12180,11900,12000,9317.597656,22835000,12106.66667,12092
2006.7.14,11740,11820,11640,11680,9069.129883,24250000,11946.66667,12024
2006.7.18,11520,11680,11520,11640,9038.072266,14245000,11773.33333,11928
2006.7.19,11600,11760,11600,11600,9007.013672,11125000,11640,11816
2006.7.20,11880,11960,11800,11960,9286.539063,21960000,11733.33333,11776
2006.7.21,11820,11940,11800,11880,9224.418945,8896300,11813.33333,11752
2006.7.24,11740,11880,11660,11800,9162.304688,14934950,11880,11776
2006.7.25,11920,12040,11880,11960,9286.539063,15877650,11880,11840
2006.7.26,11960,12080,11920,11980,9302.067383,7650000,11913.33333,11916
2006.7.27,11980,12100,11880,12080,9379.71582,14995000,12006.66667,11940
2006.7.28,12000,12080,11940,12020,9333.128906,9564450,12026.66667,11968
2006.7.31,12200,12280,12160,12160,9441.830078,23415250,12086.66667,12040
2006.8.1,12180,12300,12100,12100,9395.242188,13372450,12093.33333,12068
2006.8.2,12060,12280,12040,12160,9441.830078,10944800,12140,12104
2006.8.3,12360,12380,12200,12200,9472.888672,12565450,12153.33333,12128
2006.8.4,12240,12340,12240,12300,9550.540039,8121450,12220,12184
2006.8.7,12380,12380,12080,12120,9410.773438,15051350,12206.66667,12176
2006.8.8,12100,12340,12100,12300,9550.540039,13598300,12240,12216
2006.8.9,12300,12460,12180,12320,9566.067383,15112800,12246.66667,12248
2006.8.10,12320,12400,12180,12240,9503.950195,15694950,12286.66667,12256
2006.8.11,12340,12440,12140,12140,9426.304688,16574950,12233.33333,12224
2006.8.14,12200,12220,12000,12100,9395.242188,17105950,12160,12220
2006.8.16,12360,12440,12280,12360,9597.12793,19587150,12200,12232
2006.8.17,12600,12940,12580,12880,10000.88965,38826150,12446.66667,12344
2006.8.18,13000,13300,12940,13120,10187.24023,37509050,12786.66667,12520
2006.8.21,13200,13360,13100,13140,10202.77051,17145000,13046.66667,12720
2006.8.22,12960,13160,12960,13160,10218.29981,19445000,13140,12932
2006.8.23,13080,13160,12880,12920,10031.94727,14711500,13073.33333,13044
2006.8.24,12780,12820,12620,12720,9876.650391,17782500,12933.33333,13012
2006.8.25,12840,13020,12780,12920,10031.94727,15981600,12853.33333,12972
2006.8.28,13000,13040,12860,12860,9985.358398,10722200,12833.33333,12916
2006.8.29,13040,13220,13000,13180,10233.82813,15312250,12986.66667,12920
2006.8.30,13200,13220,12980,13100,10171.70898,13979500,13046.66667,12956
2006.8.31,13080,13240,13000,13000,10094.06152,20178950,13093.33333,13012
2006.9.1,13040,13140,12980,13060,10140.65332,8951400,13053.33333,13040
2006.9.4,13240,13240,13100,13160,10218.29981,8986350,13073.33333,13100
2006.9.5,13120,13200,13040,13160,10218.29981,7216450,13126.66667,13096
2006.9.6,13160,13160,13020,13080,10156.18164,7866200,13133.33333,13092
2006.9.7,12920,13020,12860,12980,10078.5332,10126650,13073.33333,13088
2006.9.8,12880,13000,12880,12940,10047.47656,7533050,13000,13064
2006.9.11,12940,12980,12660,12720,9876.650391,18312850,12880,12976
2006.9.12,12760,12840,12580,12640,9814.536133,17687250,12766.66667,12872
2006.9.13,12800,12900,12740,12840,9969.832031,24360250,12733.33333,12824
2006.9.14,12840,13100,12820,13100,10171.70898,31021950,12860,12848
2006.9.15,13060,13160,13020,13120,10187.24023,11988600,13020,12884
2006.9.18,13140,13580,13140,13460,10451.23731,26352850,13226.66667,13032
2006.9.19,13460,13560,13420,13440,10435.70801,12795650,13340,13192
2006.9.20,13260,13380,13180,13340,10358.06152,14816350,13413.33333,13292
2006.9.21,13480,13540,13280,13300,10327.00391,13060450,13360,13332
2006.9.22,13160,13220,13040,13080,10156.18164,11768200,13240,13324
2006.9.25,13000,13160,12960,13060,10140.65332,12493150,13146.66667,13244
2006.9.26,13080,13160,12920,13020,10109.59766,12855500,13053.33333,13160
2006.9.27,13100,13260,13100,13260,10295.94727,15073400,13113.33333,13144
2006.9.28,13240,13440,13200,13360,10373.59375,17199900,13213.33333,13156
2006.9.29,13380,13440,13220,13280,10311.47559,10884050,13300,13196
2006.10.2,13180,13380,13180,13300,10327.00391,13336800,13313.33333,13244
2006.10.4,13180,13200,12940,12960,10063.00488,19646300,13180,13232
2006.10.9,13040,13140,12500,12700,9861.125977,28756900,12986.66667,13120
2006.10.10,12840,13000,12800,12840,9969.832031,9863750,12833.33333,13016
2006.10.11,12700,12880,12660,12820,9954.299805,10532750,12786.66667,12924
2006.10.12,12720,12900,12680,12780,9923.242188,17850550,12813.33333,12820
2006.10.13,12900,12960,12840,12880,10000.88965,13492650,12826.66667,12804
2006.10.16,13040,13160,12920,13000,10094.06152,16781050,12886.66667,12864
2006.10.17,13000,13020,12840,12940,10047.47656,9174650,12940,12884
2006.10.18,12820,12880,12720,12840,9969.832031,16155300,12926.66667,12888
2006.10.19,12900,12960,12640,12720,9876.650391,16716600,12833.33333,12876
2006.10.20,12700,12760,12580,12640,9814.536133,23209700,12733.33333,12828
2006.10.23,12620,12620,12400,12500,9705.831055,21650650,12620,12728
2006.10.24,12600,12660,12460,12540,9736.890625,18173600,12560,12648
2006.10.25,12480,12620,12420,12500,9705.831055,17740950,12513.33333,12580
2006.10.26,12540,12680,12500,12580,9767.947266,16658100,12540,12552
2006.10.27,12580,12580,12320,12400,9628.183594,22082550,12493.33333,12504
2006.10.30,12340,12380,12140,12180,9457.357422,20122000,12386.66667,12440
2006.10.31,12140,12320,12060,12220,9488.417969,24140400,12266.66667,12376
2006.11.1,12360,12400,12260,12300,9550.540039,13952400,12233.33333,12336
2006.11.2,12280,12380,12220,12280,9535.005859,13024450,12266.66667,12276
2006.11.3,12340,12400,12180,12220,9488.417969,14012550,12266.66667,12240
2006.11.6,12180,12200,11980,12100,9395.242188,17439800,12200,12224
2006.11.7,12300,12300,12100,12180,9457.357422,17791800,12166.66667,12216
2006.11.8,12300,12420,12300,12300,9550.540039,13618400,12193.33333,12216
2006.11.9,12400,12620,12360,12620,9799.005859,28261650,12366.66667,12284
2006.11.10,12560,12640,12520,12580,9767.947266,13480750,12500,12356
2006.11.13,12720,12800,12660,12800,9938.773438,16464950,12666.66667,12496
2006.11.14,12960,13000,12880,12940,10047.47656,18685300,12773.33333,12648
2006.11.15,13100,13240,13060,13240,10280.41699,29861150,12993.33333,12836
2006.11.16,13520,13520,13140,13140,10202.77051,19037300,13106.66667,12940
2006.11.17,13160,13160,13060,13140,10202.77051,9296700,13173.33333,13052
2006.11.20,13120,13120,12940,13040,10125.12207,14429300,13106.66667,13100
2006.11.21,13060,13120,12960,13000,10094.06152,10533050,13060,13112
2006.11.22,12940,13200,12940,13200,10249.35645,12154500,13080,13104
2006.11.23,13260,13300,13020,13080,10156.18164,12492450,13093.33333,13092
2006.11.24,13080,13120,12920,13040,10125.12207,9120950,13106.66667,13072
2006.11.27,12940,13000,12780,12840,9969.832031,16110750,12986.66667,13032
2006.11.28,12620,12740,12600,12660,9830.06543,15936500,12846.66667,12964
2006.11.29,12560,12740,12560,12620,9799.005859,16956850,12706.66667,12848
2006.11.30,12720,12880,12700,12800,9938.773438,15937700,12693.33333,12792
2006.12.1,12800,12900,12780,12800,9938.773438,8220950,12740,12744
2006.12.4,12860,12920,12740,12820,9954.299805,9770000,12806.66667,12740
2006.12.5,12960,13020,12760,12760,9907.713867,17541350,12793.33333,12760
2006.12.6,12760,12800,12580,12700,9861.125977,13141050,12760,12776
2006.12.7,12580,12700,12500,12520,9721.361328,14568100,12660,12720
2006.12.8,12340,12360,12160,12240,9503.950195,25506450,12486.66667,12608
2006.12.11,12200,12240,12040,12080,9379.71582,22559950,12280,12460
2006.12.12,12120,12200,11980,12000,9317.597656,16336200,12106.66667,12308
2006.12.13,12000,12180,12000,12100,9395.242188,17044900,12060,12188
2006.12.14,12060,12280,12000,12260,9519.480469,43086900,12120,12136
2006.12.15,12280,12300,12140,12180,9457.357422,22955950,12180,12124
2006.12.18,12200,12300,12160,12200,9472.888672,20216550,12213.33333,12148
2006.12.19,12200,12280,12160,12180,9457.357422,14096450,12186.66667,12184
2006.12.20,12180,12400,12180,12340,9581.59375,20860850,12240,12232
2006.12.21,12380,12400,12260,12340,9581.59375,16119000,12286.66667,12248
2006.12.22,12240,12280,12160,12220,9488.417969,17192100,12300,12256
2006.12.26,12180,12220,12040,12140,9426.304688,15325400,12233.33333,12244
2006.12.27,12220,12280,12080,12280,9614.199219,9427500,12213.33333,12264
2006.12.28,12320,12380,12200,12260,9598.545898,10913300,12226.66667,12248
2007.1.2,12400,12540,12320,12520,9802.102539,17607300,12353.33333,12284
2007.1.3,12540,12560,12220,12280,9614.199219,19676500,12353.33333,12296
2007.1.4,12220,12240,12060,12120,9488.936523,18258900,12306.66667,12292
2007.1.5,12160,12180,11900,11900,9316.696289,28400400,12100,12216
2007.1.8,11840,11880,11580,11680,9144.453125,33081550,11900,12100
2007.1.9,11740,11880,11640,11720,9175.770508,20109850,11766.66667,11940
2007.1.10,11640,11680,11500,11560,9050.506836,25756300,11653.33333,11796
2007.1.11,11580,11760,11560,11660,9128.796875,29839350,11646.66667,11704
2007.1.12,11800,12120,11700,12120,9488.936523,40346050,11780,11748
2007.1.15,12240,12300,12140,12240,9582.886719,33675300,12006.66667,11860
2007.1.16,12300,12300,12220,12260,9598.545898,15522550,12206.66667,11968
2007.1.17,12200,12200,11940,12040,9426.303711,23396700,12180,12064
2007.1.18,11980,11980,11780,11880,9301.038086,21762950,12060,12108
2007.1.19,11760,11760,11580,11700,9160.111328,32068050,11873.33333,12024
2007.1.22,11700,11860,11660,11820,9254.05957,21204000,11800,11940
2007.1.23,11820,12000,11760,11880,9301.038086,21732900,11800,11864
2007.1.24,12000,12080,11980,12040,9426.303711,14238300,11913.33333,11864
2007.1.25,12120,12160,12040,12060,9441.960938,11798550,11993.33333,11900
2007.1.26,12000,12000,11740,11760,9207.086914,37403750,11953.33333,11912
2007.1.29,11800,11820,11540,11560,9050.506836,28106550,11793.33333,11860
2007.1.30,11640,11720,11500,11700,9160.111328,18857050,11673.33333,11824
2007.1.31,11700,11700,11500,11600,9081.820313,18468100,11620,11736
2007.2.1,11520,11680,11520,11580,9066.163086,20379600,11626.66667,11640
2007.2.2,11660,11820,11600,11760,9207.086914,25061700,11646.66667,11640
2007.2.5,11780,11800,11660,11720,9175.770508,24227700,11686.66667,11672
2007.2.6,11700,11760,11660,11740,9191.428711,14804600,11740,11680
2007.2.7,11760,11780,11600,11720,9175.770508,19521900,11726.66667,11704
2007.2.8,11760,11800,11600,11660,9128.796875,25787500,11706.66667,11720
2007.2.9,11580,11720,11580,11660,9128.796875,15724250,11680,11700
2007.2.12,11600,11600,11380,11440,8956.551758,43866750,11586.66667,11644
2007.2.13,11380,11420,11200,11240,8799.97168,38350000,11446.66667,11544
2007.2.14,11340,11460,11340,11340,8878.263672,31505450,11340,11468
2007.2.15,11620,11640,11380,11500,9003.529297,31469800,11360,11436
2007.2.16,11560,11840,11480,11840,9269.72168,41500100,11560,11472
2007.2.20,11900,12040,11760,12000,9394.989258,23313850,11780,11584
2007.2.21,12040,12240,12000,12120,9488.936523,27616450,11986.66667,11760
2007.2.22,12120,12240,12040,12040,9426.303711,18015000,12053.33333,11900
2007.2.23,12060,12080,11800,11840,9269.72168,25999600,12000,11968
2007.2.26,11740,11780,11580,11660,9128.796875,29442950,11846.66667,11932
2007.2.27,11720,11720,11500,11620,9097.476563,22474550,11706.66667,11856
2007.2.28,11160,11400,11160,11400,8925.238281,45093800,11560,11712
2007.3.1,11340,11340,11340,11340,8878.263672,0,11453.33333,11572
2007.3.5,11240,11440,11220,11300,8846.945313,27584250,11346.66667,11464
2007.3.6,11300,11580,11300,11420,8940.893555,27781400,11353.33333,11416
2007.3.7,11500,11520,11300,11400,8925.238281,26039150,11373.33333,11372
2007.3.8,11400,11640,11340,11540,9034.844727,29056100,11453.33333,11400
2007.3.9,11660,11780,11600,11740,9191.428711,30233000,11560,11480
2007.3.12,11800,12040,11800,12040,9426.303711,31691500,11773.33333,11628
2007.3.13,12080,12080,11860,12000,9394.989258,16828000,11926.66667,11744
2007.3.14,11720,11760,11600,11680,9144.453125,24902100,11906.66667,11800
2007.3.15,11700,11840,11680,11720,9175.770508,21261300,11800,11836
2007.3.16,11720,11860,11620,11780,9222.744141,13671150,11726.66667,11844
2007.3.19,11740,11800,11640,11740,9191.428711,11891200,11746.66667,11784
2007.3.20,11700,11740,11500,11580,9066.163086,21245000,11700,11700
2007.3.21,11620,11700,11500,11580,9066.163086,12559600,11633.33333,11680
2007.3.22,11700,11780,11640,11640,9113.134766,22119900,11600,11664
2007.3.23,11680,11720,11520,11600,9081.820313,17271600,11606.66667,11628
2007.3.26,11640,11700,11560,11680,9144.453125,15899800,11640,11616
2007.3.27,11640,11660,11540,11600,9081.820313,18780200,11626.66667,11620
2007.3.28,11600,11600,11400,11440,8956.551758,22607300,11573.33333,11592
2007.3.29,11300,11480,11280,11380,8909.581055,30754300,11473.33333,11540
2007.3.30,11380,11380,11240,11260,8815.628906,22767000,11360,11472
2007.4.2,11280,11420,11280,11320,8862.604492,20035050,11320,11400
2007.4.3,11340,11560,11320,11480,8987.869141,19676650,11353.33333,11376
2007.4.4,11660,11940,11620,11900,9316.696289,44768400,11566.66667,11468
2007.4.5,12020,12060,11820,11860,9285.378906,15772300,11746.66667,11564
2007.4.6,11920,11960,11680,11740,9191.428711,15445750,11833.33333,11660
2007.4.9,11800,11800,11660,11680,9144.453125,12778300,11760,11732
2007.4.10,11680,11780,11520,11560,9050.506836,22281600,11660,11748
2007.4.11,11680,12020,11660,11980,9379.327148,42482950,11740,11764
2007.4.12,11940,12080,11880,12080,9457.620117,34352850,11873.33333,11808
2007.4.13,12080,12200,11900,12040,9426.303711,35876550,12033.33333,11868
2007.4.16,11980,12060,11860,11860,9285.378906,20227200,11993.33333,11904
2007.4.17,11920,11980,11760,11860,9285.378906,22060000,11920,11964
2007.4.18,11800,11820,11620,11660,9128.796875,25200000,11793.33333,11900
2007.4.19,11620,11640,11360,11440,8956.551758,32114150,11653.33333,11772
2007.4.20,11480,11560,11420,11460,8972.212891,16748300,11520,11656
2007.4.23,11560,11680,11400,11400,8925.238281,18575450,11433.33333,11564
2007.4.24,11480,11540,11360,11420,8940.893555,25104600,11426.66667,11476
2007.4.25,11520,11560,11240,11280,8831.291016,29520750,11366.66667,11400
2007.4.26,11400,11620,11400,11600,9081.820313,27133550,11433.33333,11432
2007.4.27,11620,11740,11460,11600,9081.820313,30426400,11493.33333,11460
2007.4.30,11600,11660,11380,11480,8987.869141,18851000,11560,11476
2007.5.2,11400,11600,11400,11500,9003.529297,16500000,11526.66667,11492
2007.5.3,11560,11620,11460,11480,8987.869141,14666550,11486.66667,11532
2007.5.4,11480,11560,11480,11520,9019.1875,12117750,11500,11516
2007.5.7,11600,11740,11560,11740,9191.428711,29269050,11580,11544
2007.5.8,11760,11860,11580,11640,9113.134766,30470000,11633.33333,11576
2007.5.9,11600,11720,11480,11600,9081.820313,19446550,11660,11596
2007.5.10,11700,11720,11500,11500,9003.529297,21284800,11580,11600
2007.5.11,11500,11540,11380,11460,8972.212891,18063550,11520,11588
2007.5.14,11500,11560,11400,11480,8987.869141,15178550,11480,11536
2007.5.15,11480,11500,11380,11460,8972.212891,16629900,11466.66667,11500
2007.5.16,11380,11480,11380,11400,8925.238281,13728550,11446.66667,11460
2007.5.17,11380,11460,11240,11320,8862.604492,32991650,11393.33333,11424
2007.5.18,11200,11220,10960,11080,8674.704102,44367750,11266.66667,11348
2007.5.21,10940,11160,10920,11040,8643.386719,27085250,11146.66667,11260
2007.5.22,11120,11340,11120,11300,8846.945313,40901450,11140,11228
2007.5.23,11320,11360,11180,11240,8799.97168,18800050,11193.33333,11196
2007.5.25,11000,11140,11000,11040,8643.386719,30527900,11193.33333,11140
2007.5.28,11000,11020,10920,10960,8580.755859,19714700,11080,11116
2007.5.29,10920,10940,10700,10740,8408.512695,34405050,10913.33333,11056
2007.5.30,10740,10740,10500,10640,8330.22168,39442700,10780,10924
2007.5.31,10720,10840,10640,10700,8377.198242,32327800,10693.33333,10816
2007.6.1,10920,11180,10860,11120,8706.021484,48280700,10820,10832
2007.6.4,11320,11560,11260,11440,8956.551758,54176150,11086.66667,10928
2007.6.5,11500,11640,11380,11420,8940.893555,30539250,11326.66667,11064
2007.6.7,11180,11400,11180,11380,8909.581055,24129700,11413.33333,11212
2007.6.8,11240,11520,11220,11440,8956.551758,33649350,11413.33333,11360
2007.6.11,11560,11700,11440,11560,9050.506836,33486900,11460,11448
2007.6.12,11440,11660,11440,11560,9050.506836,17372350,11520,11472
2007.6.13,11500,11540,11340,11460,8972.212891,17896500,11526.66667,11480
2007.6.14,11600,11620,11460,11620,9097.476563,31985700,11546.66667,11528
2007.6.15,11560,11580,11420,11480,8987.869141,24082300,11520,11536
2007.6.18,11600,11800,11520,11780,9222.744141,34236550,11626.66667,11580
2007.6.19,11880,11880,11660,11700,9160.111328,19075450,11653.33333,11608
2007.6.20,11740,11760,11480,11540,9034.844727,28625550,11673.33333,11624
2007.6.21,11720,11840,11720,11780,9222.744141,46066600,11673.33333,11656
2007.6.22,11920,12020,11760,11820,9254.05957,41545600,11713.33333,11724
2007.6.25,11760,11940,11700,11760,9207.086914,19727450,11786.66667,11720
2007.6.26,11820,11860,11660,11760,9207.086914,19325000,11780,11732
2007.6.27,11680,11720,11580,11620,9097.476563,17356150,11713.33333,11748
2007.6.28,11620,11700,11500,11560,9058.300781,20486950,11646.66667,11704
2007.6.29,11560,11580,11320,11320,8870.237305,27230000,11500,11604
2007.7.2,11560,11580,11320,11320,8870.237305,28822950,11400,11516
2007.7.3,11440,11500,11360,11420,8948.59668,25979550,11353.33333,11448
2007.7.4,11460,11680,11440,11560,9058.300781,21507800,11433.33333,11436
2007.7.5,11740,11860,11640,11820,9262.033203,33418800,11600,11488
2007.7.6,12060,12640,11980,12540,9826.216797,82871050,11973.33333,11732
2007.7.9,12760,12980,12660,12860,10076.96582,63496300,12406.66667,12040
2007.7.10,12780,12940,12580,12580,9857.560547,33803150,12660,12272
2007.7.11,12420,12760,12400,12700,9951.589844,26573900,12713.33333,12500
2007.7.12,12700,13040,12680,12920,10123.98145,28582500,12733.33333,12720
2007.7.13,13300,13740,13180,13740,10766.52246,68696450,13120,12960
2007.7.16,13700,13720,12960,13000,10186.66895,48383750,13220,12988
2007.7.18,13160,13240,12800,12800,10029.94922,37695850,13180,13032
2007.7.19,12700,12980,12620,12720,9967.260742,29848650,12840,13036
2007.7.20,12820,13220,12720,13220,10359.05859,28872250,12913.33333,13096
2007.7.23,13060,13200,12980,13160,10312.04199,20428050,13033.33333,12980
2007.7.24,13180,13260,12920,13080,10249.35449,17940900,13153.33333,12996
2007.7.25,12800,13060,12800,12960,10155.3252,19926200,13066.66667,13028
2007.7.26,12980,13040,12520,12520,9810.545898,31223850,12853.33333,12988
2007.7.27,12340,12360,11920,11920,9340.394531,57318200,12466.66667,12728
2007.7.30,11920,12200,11860,12200,9559.798828,30529200,12213.33333,12536
2007.7.31,12300,12320,12180,12280,9622.482422,23017750,12133.33333,12376
2007.8.1,12000,12100,11520,11620,9105.314453,53035500,12033.33333,12108
2007.8.2,11780,11920,11520,11800,9246.361328,29307050,11900,11964
2007.8.3,12000,12140,11780,11800,9246.361328,30259700,11740,11940
2007.8.6,11460,11720,11440,11680,9152.330078,26664700,11760,11836
2007.8.7,11900,11920,11640,11680,9152.330078,15727400,11720,11716
2007.8.8,11800,12040,11740,12040,9434.422852,20627250,11800,11800
2007.8.9,12400,12500,12320,12420,9732.1875,42449700,12046.66667,11924
2007.8.10,12120,12160,11960,12060,9450.095703,30724000,12173.33333,11976
2007.8.13,12120,12340,12020,12260,9606.8125,17635500,12246.66667,12092
2007.8.14,12240,12420,12140,12240,9591.141602,16922600,12186.66667,12204
2007.8.16,11680,11800,11580,11600,9089.641602,50978800,12033.33333,12116
2007.8.17,11740,11800,11360,11440,8964.268555,37513450,11760,11920
2007.8.20,11800,11840,11700,11800,9246.361328,24012750,11613.33333,11868
2007.8.21,11800,11980,11720,11840,9277.705078,18044500,11693.33333,11784
2007.8.22,11920,12040,11840,11880,9309.049805,20210450,11840,11712
2007.8.23,12200,12260,11940,11980,9387.40625,19973500,11900,11788
2007.8.24,11900,11940,11660,11720,9183.671875,18926300,11860,11844
2007.8.27,11820,12000,11500,11540,9042.625977,21689350,11746.66667,11792
2007.8.28,11480,11540,11360,11520,9026.956055,26209000,11593.33333,11728
2007.8.29,11160,11360,11160,11240,8807.549805,32118350,11433.33333,11600
2007.8.30,11500,11560,11380,11440,8964.268555,19231700,11400,11492
2007.8.31,11400,11820,11400,11820,9262.033203,30225900,11500,11512
2007.9.3,11820,11820,11500,11520,9026.956055,19882000,11593.33333,11508
2007.9.4,11520,11660,11420,11500,9011.283203,14962300,11613.33333,11504
2007.9.5,11600,11700,11380,11380,8917.255859,19629900,11466.66667,11532
2007.9.6,11240,11500,11220,11500,9011.283203,17740550,11460,11544
2007.9.7,11500,11500,11320,11500,9011.283203,15746950,11460,11480
2007.9.10,11260,11280,11120,11260,8823.219727,17560000,11420,11428
2007.9.11,11300,11460,11220,11340,8885.911133,13712100,11366.66667,11396
2007.9.12,11360,11400,11180,11200,8776.206055,14680300,11266.66667,11360
2007.9.13,11200,11340,11020,11240,8807.549805,24396000,11260,11308
2007.9.14,11200,11220,11040,11120,8713.520508,24298800,11186.66667,11232
2007.9.17,11020,11040,10880,10900,8541.128906,21488750,11086.66667,11160
2007.9.18,10900,10960,10760,10840,8494.116211,23761000,10953.33333,11060
2007.9.19,11060,11180,10960,11040,8650.832031,28984400,10926.66667,11028
2007.9.20,10940,11040,10800,10920,8556.801758,29019850,10933.33333,10964
2007.9.21,10800,10860,10640,10680,8368.737305,39467450,10880,10876
2007.9.27,11000,11160,10860,11160,8744.863281,49918900,10920,10928
2007.9.28,11520,11540,11400,11500,9011.283203,42891650,11113.33333,11060
2007.10.1,11520,11540,11340,11460,8979.943359,16355000,11373.33333,11144
2007.10.2,11580,11700,11520,11580,9073.972656,30136750,11513.33333,11276
2007.10.4,11260,11400,11200,11300,8854.566406,40348550,11446.66667,11400
2007.10.5,11320,11340,10960,11060,8666.504883,29788950,11313.33333,11380
2007.10.8,11080,11160,10820,11020,8635.15918,28390800,11126.66667,11284
2007.10.9,10820,10900,10660,10740,8415.753906,40724950,10940,11140
